Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 187775ms | tok/sec: 872 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00942 (31.2%) | loss: 3.117869 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,709 | mfu: 39.4% | epoch: 1 | remaining: 206s    
step 00943 (31.3%) | loss: 3.120404 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,793 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00944 (31.3%) | loss: 3.123670 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,100 | mfu: 39.3% | epoch: 1 | remaining: 206s    
step 00945 (31.3%) | loss: 3.121569 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,534 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00946 (31.4%) | loss: 3.131338 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,104 | mfu: 39.5% | epoch: 1 | remaining: 206s    
step 00947 (31.4%) | loss: 3.134037 | lrm: 1.00 | dt: 101ms | tok/sec: 1,630,196 | mfu: 39.4% | epoch: 1 | remaining: 206s    
step 00948 (31.4%) | loss: 3.135664 | lrm: 1.00 | dt: 120ms | tok/sec: 1,361,218 | mfu: 32.9% | epoch: 1 | remaining: 206s    
step 00949 (31.5%) | loss: 3.137382 | lrm: 1.00 | dt: 97ms | tok/sec: 1,692,076 | mfu: 40.9% | epoch: 1 | remaining: 205s    
step 00950 (31.5%) | loss: 3.131602 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,835 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00951 (31.6%) | loss: 3.126449 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,880 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00952 (31.6%) | loss: 3.131339 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,484 | mfu: 40.0% | epoch: 1 | remaining: 205s    
step 00953 (31.6%) | loss: 3.138351 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,338 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00954 (31.7%) | loss: 3.137204 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,605 | mfu: 39.8% | epoch: 1 | remaining: 205s    
step 00955 (31.7%) | loss: 3.131445 | lrm: 1.00 | dt: 117ms | tok/sec: 1,396,734 | mfu: 33.7% | epoch: 1 | remaining: 205s    
step 00956 (31.7%) | loss: 3.133820 | lrm: 1.00 | dt: 97ms | tok/sec: 1,690,965 | mfu: 40.9% | epoch: 1 | remaining: 205s    
step 00957 (31.8%) | loss: 3.132068 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,222 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00958 (31.8%) | loss: 3.123781 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,392 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00959 (31.8%) | loss: 3.116223 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,621 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00960 (31.9%) | loss: 3.115882 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,042 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00961 (31.9%) | loss: 3.121707 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,891 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00962 (31.9%) | loss: 3.118945 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,246 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00963 (32.0%) | loss: 3.118332 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,917 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00964 (32.0%) | loss: 3.121098 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,421 | mfu: 39.0% | epoch: 1 | remaining: 204s    
step 00965 (32.0%) | loss: 3.122251 | lrm: 1.00 | dt: 101ms | tok/sec: 1,616,544 | mfu: 39.1% | epoch: 1 | remaining: 204s    
step 00966 (32.1%) | loss: 3.126074 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,144 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00967 (32.1%) | loss: 3.120844 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,970 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00968 (32.1%) | loss: 3.122997 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,228 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00969 (32.2%) | loss: 3.122847 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,449 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00970 (32.2%) | loss: 3.122648 | lrm: 1.00 | dt: 104ms | tok/sec: 1,571,481 | mfu: 38.0% | epoch: 1 | remaining: 203s    
step 00971 (32.2%) | loss: 3.122934 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,034 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00972 (32.3%) | loss: 3.125599 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,806 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00973 (32.3%) | loss: 3.124120 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,455 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00974 (32.3%) | loss: 3.121775 | lrm: 1.00 | dt: 103ms | tok/sec: 1,597,154 | mfu: 38.6% | epoch: 1 | remaining: 203s    
step 00975 (32.4%) | loss: 3.121573 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,581 | mfu: 39.3% | epoch: 1 | remaining: 203s    
step 00976 (32.4%) | loss: 3.118010 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,313 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00977 (32.4%) | loss: 3.123070 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,077 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00978 (32.5%) | loss: 3.123621 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,434 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00979 (32.5%) | loss: 3.122022 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,087 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00980 (32.5%) | loss: 3.120261 | lrm: 1.00 | dt: 115ms | tok/sec: 1,420,225 | mfu: 34.3% | epoch: 1 | remaining: 202s    
step 00981 (32.6%) | loss: 3.114778 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,248 | mfu: 40.0% | epoch: 1 | remaining: 202s    
step 00982 (32.6%) | loss: 3.111047 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,061 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00983 (32.6%) | loss: 3.108964 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,277 | mfu: 39.3% | epoch: 1 | remaining: 202s    
step 00984 (32.7%) | loss: 3.104040 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,476 | mfu: 39.2% | epoch: 1 | remaining: 202s    
step 00985 (32.7%) | loss: 3.102527 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,801 | mfu: 39.2% | epoch: 1 | remaining: 202s    
step 00986 (32.7%) | loss: 3.101433 | lrm: 1.00 | dt: 101ms | tok/sec: 1,615,499 | mfu: 39.0% | epoch: 1 | remaining: 202s    
step 00987 (32.8%) | loss: 3.104023 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,334 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00988 (32.8%) | loss: 3.102808 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,862 | mfu: 39.6% | epoch: 1 | remaining: 202s    
step 00989 (32.8%) | loss: 3.094033 | lrm: 1.00 | dt: 102ms | tok/sec: 1,610,483 | mfu: 38.9% | epoch: 1 | remaining: 201s    
step 00990 (32.9%) | loss: 3.096060 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,893 | mfu: 39.2% | epoch: 1 | remaining: 201s    
step 00991 (32.9%) | loss: 3.093982 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,260 | mfu: 40.0% | epoch: 1 | remaining: 201s    
step 00992 (32.9%) | loss: 3.092521 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,080 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00993 (33.0%) | loss: 3.090395 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,222 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00994 (33.0%) | loss: 3.097592 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,069 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00995 (33.0%) | loss: 3.094341 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,082 | mfu: 39.2% | epoch: 1 | remaining: 201s    
step 00996 (33.1%) | loss: 3.094207 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,569 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00997 (33.1%) | loss: 3.095382 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,481 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00998 (33.1%) | loss: 3.099466 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,568 | mfu: 39.5% | epoch: 1 | remaining: 200s    
step 00999 (33.2%) | loss: 3.101302 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,838 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 01000 (33.2%) | loss: 3.098444 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,074 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 01001 (33.2%) | loss: 3.103736 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,106 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 01002 (33.3%) | loss: 3.107294 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,281 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 01003 (33.3%) | loss: 3.105363 | lrm: 1.00 | dt: 101ms | tok/sec: 1,615,814 | mfu: 39.0% | epoch: 1 | remaining: 200s    
step 01004 (33.3%) | loss: 3.107494 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,003 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 01005 (33.4%) | loss: 3.100461 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,623 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 01006 (33.4%) | loss: 3.097051 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,504 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 01007 (33.4%) | loss: 3.093250 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,582 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 01008 (33.5%) | loss: 3.091624 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,841 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 01009 (33.5%) | loss: 3.092194 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,446 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 01010 (33.5%) | loss: 3.095066 | lrm: 1.00 | dt: 101ms | tok/sec: 1,614,326 | mfu: 39.0% | epoch: 1 | remaining: 199s    
step 01011 (33.6%) | loss: 3.099087 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,721 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 01012 (33.6%) | loss: 3.106504 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,912 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 01013 (33.6%) | loss: 3.109575 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,943 | mfu: 39.1% | epoch: 1 | remaining: 199s    
step 01014 (33.7%) | loss: 3.110644 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,151 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 01015 (33.7%) | loss: 3.109683 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,380 | mfu: 39.2% | epoch: 1 | remaining: 199s    
step 01016 (33.7%) | loss: 3.108154 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,036 | mfu: 39.4% | epoch: 1 | remaining: 199s    
step 01017 (33.8%) | loss: 3.104019 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,738 | mfu: 39.2% | epoch: 1 | remaining: 199s    
step 01018 (33.8%) | loss: 3.107282 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,833 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 01019 (33.8%) | loss: 3.104117 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,765 | mfu: 39.4% | epoch: 1 | remaining: 198s    
step 01020 (33.9%) | loss: 3.102908 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,931 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 01021 (33.9%) | loss: 3.105244 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,182 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 01022 (33.9%) | loss: 3.108564 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,648 | mfu: 39.2% | epoch: 1 | remaining: 198s    
step 01023 (34.0%) | loss: 3.108294 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,046 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 01024 (34.0%) | loss: 3.105086 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,834 | mfu: 39.0% | epoch: 1 | remaining: 198s    
step 01025 (34.0%) | loss: 3.102506 | lrm: 1.00 | dt: 101ms | tok/sec: 1,614,304 | mfu: 39.0% | epoch: 1 | remaining: 198s    
step 01026 (34.1%) | loss: 3.100132 | lrm: 1.00 | dt: 117ms | tok/sec: 1,394,687 | mfu: 33.7% | epoch: 1 | remaining: 198s    
step 01027 (34.1%) | loss: 3.108436 | lrm: 1.00 | dt: 97ms | tok/sec: 1,692,201 | mfu: 40.9% | epoch: 1 | remaining: 198s    
step 01028 (34.1%) | loss: 3.108721 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,397 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 01029 (34.2%) | loss: 3.113339 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,553 | mfu: 40.0% | epoch: 1 | remaining: 197s    
step 01030 (34.2%) | loss: 3.110563 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,889 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 01031 (34.2%) | loss: 3.109354 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,396 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 01032 (34.3%) | loss: 3.106726 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,043 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 01033 (34.3%) | loss: 3.102041 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,086 | mfu: 39.4% | epoch: 1 | remaining: 197s    
step 01034 (34.3%) | loss: 3.104892 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,702 | mfu: 39.2% | epoch: 1 | remaining: 197s    
step 01035 (34.4%) | loss: 3.105193 | lrm: 1.00 | dt: 102ms | tok/sec: 1,605,178 | mfu: 38.8% | epoch: 1 | remaining: 197s    
step 01036 (34.4%) | loss: 3.104711 | lrm: 1.00 | dt: 102ms | tok/sec: 1,609,253 | mfu: 38.9% | epoch: 1 | remaining: 197s    
step 01037 (34.4%) | loss: 3.103095 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,439 | mfu: 39.3% | epoch: 1 | remaining: 197s    
step 01038 (34.5%) | loss: 3.101011 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,155 | mfu: 39.8% | epoch: 1 | remaining: 196s    
step 01039 (34.5%) | loss: 3.101584 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,753 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 01040 (34.5%) | loss: 3.103705 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,952 | mfu: 39.7% | epoch: 1 | remaining: 196s    
step 01041 (34.6%) | loss: 3.095076 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,280 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 01042 (34.6%) | loss: 3.097449 | lrm: 1.00 | dt: 101ms | tok/sec: 1,614,235 | mfu: 39.0% | epoch: 1 | remaining: 196s    
step 01043 (34.6%) | loss: 3.095109 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,123 | mfu: 39.3% | epoch: 1 | remaining: 196s    
step 01044 (34.7%) | loss: 3.085186 | lrm: 1.00 | dt: 101ms | tok/sec: 1,614,827 | mfu: 39.0% | epoch: 1 | remaining: 196s    
step 01045 (34.7%) | loss: 3.091034 | lrm: 1.00 | dt: 102ms | tok/sec: 1,602,924 | mfu: 38.7% | epoch: 1 | remaining: 196s    
step 01046 (34.7%) | loss: 3.098914 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,827 | mfu: 39.3% | epoch: 1 | remaining: 196s    
step 01047 (34.8%) | loss: 3.102356 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,772 | mfu: 39.4% | epoch: 1 | remaining: 196s    
step 01048 (34.8%) | loss: 3.109586 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,529 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 01049 (34.8%) | loss: 3.107647 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,550 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 01050 (34.9%) | loss: 3.105180 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,261 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 01051 (34.9%) | loss: 3.098224 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,701 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 01052 (34.9%) | loss: 3.096791 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,803 | mfu: 39.4% | epoch: 1 | remaining: 195s    
step 01053 (35.0%) | loss: 3.096566 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,784 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 01054 (35.0%) | loss: 3.104777 | lrm: 1.00 | dt: 102ms | tok/sec: 1,609,023 | mfu: 38.9% | epoch: 1 | remaining: 195s    
step 01055 (35.1%) | loss: 3.102011 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,584 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 01056 (35.1%) | loss: 3.105205 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,804 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 01057 (35.1%) | loss: 3.104617 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,948 | mfu: 39.2% | epoch: 1 | remaining: 195s    
step 01058 (35.2%) | loss: 3.102821 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,131 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 01059 (35.2%) | loss: 3.104839 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,947 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 01060 (35.2%) | loss: 3.104239 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,551 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 01061 (35.3%) | loss: 3.103828 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,086 | mfu: 39.6% | epoch: 1 | remaining: 194s    
step 01062 (35.3%) | loss: 3.105709 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,058 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 01063 (35.3%) | loss: 3.112276 | lrm: 1.00 | dt: 102ms | tok/sec: 1,611,638 | mfu: 38.9% | epoch: 1 | remaining: 194s    
step 01064 (35.4%) | loss: 3.108147 | lrm: 1.00 | dt: 102ms | tok/sec: 1,606,826 | mfu: 38.8% | epoch: 1 | remaining: 194s    
step 01065 (35.4%) | loss: 3.111799 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,995 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 01066 (35.4%) | loss: 3.112664 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,091 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 01067 (35.5%) | loss: 3.109417 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,934 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 01068 (35.5%) | loss: 3.113077 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,918 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 01069 (35.5%) | loss: 3.110367 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,929 | mfu: 39.5% | epoch: 1 | remaining: 193s    
step 01070 (35.6%) | loss: 3.107568 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,086 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 01071 (35.6%) | loss: 3.109125 | lrm: 1.00 | dt: 101ms | tok/sec: 1,630,065 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 01072 (35.6%) | loss: 3.109798 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,154 | mfu: 39.5% | epoch: 1 | remaining: 193s    
step 01073 (35.7%) | loss: 3.112959 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,000 | mfu: 39.3% | epoch: 1 | remaining: 193s    
step 01074 (35.7%) | loss: 3.109214 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,702 | mfu: 39.2% | epoch: 1 | remaining: 193s    
step 01075 (35.7%) | loss: 3.104270 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,334 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 01076 (35.8%) | loss: 3.094526 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,897 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 01077 (35.8%) | loss: 3.097434 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,085 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 01078 (35.8%) | loss: 3.099288 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,621 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 01079 (35.9%) | loss: 3.100747 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,700 | mfu: 39.5% | epoch: 1 | remaining: 192s    
step 01080 (35.9%) | loss: 3.111136 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,641 | mfu: 39.5% | epoch: 1 | remaining: 192s    
step 01081 (35.9%) | loss: 3.111906 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,902 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 01082 (36.0%) | loss: 3.102631 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,933 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 01083 (36.0%) | loss: 3.100541 | lrm: 1.00 | dt: 102ms | tok/sec: 1,599,905 | mfu: 38.7% | epoch: 1 | remaining: 192s    
step 01084 (36.0%) | loss: 3.104922 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,268 | mfu: 39.1% | epoch: 1 | remaining: 192s    
step 01085 (36.1%) | loss: 3.102948 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,238 | mfu: 39.3% | epoch: 1 | remaining: 192s    
step 01086 (36.1%) | loss: 3.103227 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,207 | mfu: 39.3% | epoch: 1 | remaining: 192s    
step 01087 (36.1%) | loss: 3.103091 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,512 | mfu: 39.3% | epoch: 1 | remaining: 192s    
step 01088 (36.2%) | loss: 3.099507 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,667 | mfu: 39.2% | epoch: 1 | remaining: 191s    
step 01089 (36.2%) | loss: 3.098621 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,255 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01090 (36.2%) | loss: 3.094451 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,000 | mfu: 39.4% | epoch: 1 | remaining: 191s    
step 01091 (36.3%) | loss: 3.099232 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,099 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01092 (36.3%) | loss: 3.103385 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,301 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01093 (36.3%) | loss: 3.106672 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,913 | mfu: 39.1% | epoch: 1 | remaining: 191s    
step 01094 (36.4%) | loss: 3.112127 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,045 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01095 (36.4%) | loss: 3.105447 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,086 | mfu: 39.2% | epoch: 1 | remaining: 191s    
step 01096 (36.4%) | loss: 3.105336 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,913 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01097 (36.5%) | loss: 3.110846 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,002 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01098 (36.5%) | loss: 3.112368 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,000 | mfu: 39.3% | epoch: 1 | remaining: 190s    
step 01099 (36.5%) | loss: 3.110123 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,099 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 01100 (36.6%) | loss: 3.109719 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,899 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 01101 (36.6%) | loss: 3.113858 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,206 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 01102 (36.6%) | loss: 3.113245 | lrm: 1.00 | dt: 102ms | tok/sec: 1,612,853 | mfu: 39.0% | epoch: 1 | remaining: 190s    
step 01103 (36.7%) | loss: 3.114248 | lrm: 1.00 | dt: 101ms | tok/sec: 1,615,795 | mfu: 39.0% | epoch: 1 | remaining: 190s    
step 01104 (36.7%) | loss: 3.117020 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,795 | mfu: 39.2% | epoch: 1 | remaining: 190s    
step 01105 (36.7%) | loss: 3.115761 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,678 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 01106 (36.8%) | loss: 3.121420 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,779 | mfu: 39.1% | epoch: 1 | remaining: 190s    
step 01107 (36.8%) | loss: 3.119204 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,708 | mfu: 39.3% | epoch: 1 | remaining: 190s    
step 01108 (36.8%) | loss: 3.114012 | lrm: 1.00 | dt: 101ms | tok/sec: 1,630,231 | mfu: 39.4% | epoch: 1 | remaining: 189s    
step 01109 (36.9%) | loss: 3.111918 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,012 | mfu: 39.3% | epoch: 1 | remaining: 189s    
