Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011336 | lrm: 1.00 | dt: 224382ms | tok/sec: 876 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00704 (27.3%) | loss: 3.179172 | lrm: 1.00 | dt: 115ms | tok/sec: 1,715,517 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00705 (27.3%) | loss: 3.176968 | lrm: 1.00 | dt: 115ms | tok/sec: 1,716,459 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00706 (27.4%) | loss: 3.181114 | lrm: 1.00 | dt: 115ms | tok/sec: 1,712,030 | mfu: 39.2% | epoch: 1 | remaining: 218s    
step 00707 (27.4%) | loss: 3.177939 | lrm: 1.00 | dt: 115ms | tok/sec: 1,708,140 | mfu: 39.1% | epoch: 1 | remaining: 218s    
step 00708 (27.5%) | loss: 3.176778 | lrm: 1.00 | dt: 115ms | tok/sec: 1,702,297 | mfu: 39.0% | epoch: 1 | remaining: 218s    
step 00709 (27.5%) | loss: 3.173569 | lrm: 1.00 | dt: 119ms | tok/sec: 1,653,503 | mfu: 37.8% | epoch: 1 | remaining: 217s    
step 00710 (27.5%) | loss: 3.178141 | lrm: 1.00 | dt: 113ms | tok/sec: 1,747,497 | mfu: 40.0% | epoch: 1 | remaining: 217s    
step 00711 (27.6%) | loss: 3.173968 | lrm: 1.00 | dt: 115ms | tok/sec: 1,708,950 | mfu: 39.1% | epoch: 1 | remaining: 217s    
step 00712 (27.6%) | loss: 3.171450 | lrm: 1.00 | dt: 116ms | tok/sec: 1,701,012 | mfu: 38.9% | epoch: 1 | remaining: 217s    
step 00713 (27.6%) | loss: 3.173888 | lrm: 1.00 | dt: 115ms | tok/sec: 1,703,961 | mfu: 39.0% | epoch: 1 | remaining: 217s    
step 00714 (27.7%) | loss: 3.168549 | lrm: 1.00 | dt: 114ms | tok/sec: 1,723,455 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00715 (27.7%) | loss: 3.163872 | lrm: 1.00 | dt: 115ms | tok/sec: 1,708,405 | mfu: 39.1% | epoch: 1 | remaining: 217s    
step 00716 (27.8%) | loss: 3.163406 | lrm: 1.00 | dt: 161ms | tok/sec: 1,223,653 | mfu: 28.0% | epoch: 1 | remaining: 217s    
step 00717 (27.8%) | loss: 3.168868 | lrm: 1.00 | dt: 111ms | tok/sec: 1,769,156 | mfu: 40.5% | epoch: 1 | remaining: 216s    
step 00718 (27.8%) | loss: 3.171858 | lrm: 1.00 | dt: 124ms | tok/sec: 1,587,531 | mfu: 36.3% | epoch: 1 | remaining: 216s    
step 00719 (27.9%) | loss: 3.167026 | lrm: 1.00 | dt: 130ms | tok/sec: 1,511,347 | mfu: 34.6% | epoch: 1 | remaining: 216s    
step 00720 (27.9%) | loss: 3.170383 | lrm: 1.00 | dt: 120ms | tok/sec: 1,642,287 | mfu: 37.6% | epoch: 1 | remaining: 216s    
step 00721 (28.0%) | loss: 3.169280 | lrm: 1.00 | dt: 126ms | tok/sec: 1,559,529 | mfu: 35.7% | epoch: 1 | remaining: 216s    
step 00722 (28.0%) | loss: 3.172480 | lrm: 1.00 | dt: 118ms | tok/sec: 1,671,881 | mfu: 38.3% | epoch: 1 | remaining: 216s    
step 00723 (28.1%) | loss: 3.167915 | lrm: 1.00 | dt: 116ms | tok/sec: 1,694,093 | mfu: 38.8% | epoch: 1 | remaining: 216s    
step 00724 (28.1%) | loss: 3.170976 | lrm: 1.00 | dt: 114ms | tok/sec: 1,721,023 | mfu: 39.4% | epoch: 1 | remaining: 216s    
step 00725 (28.1%) | loss: 3.169907 | lrm: 1.00 | dt: 130ms | tok/sec: 1,512,268 | mfu: 34.6% | epoch: 1 | remaining: 215s    
step 00726 (28.2%) | loss: 3.172069 | lrm: 1.00 | dt: 111ms | tok/sec: 1,767,786 | mfu: 40.5% | epoch: 1 | remaining: 215s    
step 00727 (28.2%) | loss: 3.176606 | lrm: 1.00 | dt: 118ms | tok/sec: 1,663,003 | mfu: 38.1% | epoch: 1 | remaining: 215s    
step 00728 (28.3%) | loss: 3.175076 | lrm: 1.00 | dt: 116ms | tok/sec: 1,695,632 | mfu: 38.8% | epoch: 1 | remaining: 215s    
step 00729 (28.3%) | loss: 3.175087 | lrm: 1.00 | dt: 116ms | tok/sec: 1,690,356 | mfu: 38.7% | epoch: 1 | remaining: 215s    
step 00730 (28.3%) | loss: 3.172166 | lrm: 1.00 | dt: 118ms | tok/sec: 1,666,344 | mfu: 38.1% | epoch: 1 | remaining: 215s    
step 00731 (28.4%) | loss: 3.173543 | lrm: 1.00 | dt: 113ms | tok/sec: 1,739,575 | mfu: 39.8% | epoch: 1 | remaining: 215s    
step 00732 (28.4%) | loss: 3.174771 | lrm: 1.00 | dt: 115ms | tok/sec: 1,715,788 | mfu: 39.3% | epoch: 1 | remaining: 215s    
step 00733 (28.4%) | loss: 3.173947 | lrm: 1.00 | dt: 117ms | tok/sec: 1,673,571 | mfu: 38.3% | epoch: 1 | remaining: 215s    
step 00734 (28.5%) | loss: 3.174100 | lrm: 1.00 | dt: 142ms | tok/sec: 1,379,934 | mfu: 31.6% | epoch: 1 | remaining: 214s    
step 00735 (28.5%) | loss: 3.168376 | lrm: 1.00 | dt: 122ms | tok/sec: 1,605,467 | mfu: 36.7% | epoch: 1 | remaining: 214s    
step 00736 (28.6%) | loss: 3.169214 | lrm: 1.00 | dt: 112ms | tok/sec: 1,758,513 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00737 (28.6%) | loss: 3.172583 | lrm: 1.00 | dt: 120ms | tok/sec: 1,633,471 | mfu: 37.4% | epoch: 1 | remaining: 214s    
step 00738 (28.6%) | loss: 3.177522 | lrm: 1.00 | dt: 112ms | tok/sec: 1,754,006 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00739 (28.7%) | loss: 3.173311 | lrm: 1.00 | dt: 113ms | tok/sec: 1,746,738 | mfu: 40.0% | epoch: 1 | remaining: 214s    
step 00740 (28.7%) | loss: 3.172100 | lrm: 1.00 | dt: 128ms | tok/sec: 1,536,028 | mfu: 35.2% | epoch: 1 | remaining: 214s    
step 00741 (28.8%) | loss: 3.174406 | lrm: 1.00 | dt: 112ms | tok/sec: 1,752,757 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00742 (28.8%) | loss: 3.175381 | lrm: 1.00 | dt: 120ms | tok/sec: 1,643,253 | mfu: 37.6% | epoch: 1 | remaining: 213s    
step 00743 (28.8%) | loss: 3.171795 | lrm: 1.00 | dt: 118ms | tok/sec: 1,672,301 | mfu: 38.3% | epoch: 1 | remaining: 213s    
step 00744 (28.9%) | loss: 3.172919 | lrm: 1.00 | dt: 115ms | tok/sec: 1,710,663 | mfu: 39.2% | epoch: 1 | remaining: 213s    
step 00745 (28.9%) | loss: 3.175750 | lrm: 1.00 | dt: 114ms | tok/sec: 1,723,062 | mfu: 39.4% | epoch: 1 | remaining: 213s    
step 00746 (29.0%) | loss: 3.172766 | lrm: 1.00 | dt: 113ms | tok/sec: 1,745,762 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00747 (29.0%) | loss: 3.173258 | lrm: 1.00 | dt: 129ms | tok/sec: 1,524,290 | mfu: 34.9% | epoch: 1 | remaining: 213s    
step 00748 (29.0%) | loss: 3.171209 | lrm: 1.00 | dt: 113ms | tok/sec: 1,743,525 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00749 (29.1%) | loss: 3.175652 | lrm: 1.00 | dt: 114ms | tok/sec: 1,719,455 | mfu: 39.4% | epoch: 1 | remaining: 213s    
step 00750 (29.1%) | loss: 3.177120 | lrm: 1.00 | dt: 123ms | tok/sec: 1,597,960 | mfu: 36.6% | epoch: 1 | remaining: 213s    
step 00751 (29.2%) | loss: 3.177146 | lrm: 1.00 | dt: 115ms | tok/sec: 1,707,270 | mfu: 39.1% | epoch: 1 | remaining: 212s    
step 00752 (29.2%) | loss: 3.179763 | lrm: 1.00 | dt: 139ms | tok/sec: 1,417,278 | mfu: 32.4% | epoch: 1 | remaining: 212s    
step 00753 (29.2%) | loss: 3.180722 | lrm: 1.00 | dt: 112ms | tok/sec: 1,751,104 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00754 (29.3%) | loss: 3.179649 | lrm: 1.00 | dt: 111ms | tok/sec: 1,766,177 | mfu: 40.4% | epoch: 1 | remaining: 212s    
step 00755 (29.3%) | loss: 3.176499 | lrm: 1.00 | dt: 115ms | tok/sec: 1,716,677 | mfu: 39.3% | epoch: 1 | remaining: 212s    
step 00756 (29.4%) | loss: 3.176392 | lrm: 1.00 | dt: 124ms | tok/sec: 1,584,155 | mfu: 36.3% | epoch: 1 | remaining: 212s    
step 00757 (29.4%) | loss: 3.180706 | lrm: 1.00 | dt: 113ms | tok/sec: 1,740,581 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00758 (29.4%) | loss: 3.175345 | lrm: 1.00 | dt: 116ms | tok/sec: 1,697,252 | mfu: 38.8% | epoch: 1 | remaining: 212s    
step 00759 (29.5%) | loss: 3.175264 | lrm: 1.00 | dt: 123ms | tok/sec: 1,601,818 | mfu: 36.7% | epoch: 1 | remaining: 211s    
step 00760 (29.5%) | loss: 3.172604 | lrm: 1.00 | dt: 116ms | tok/sec: 1,700,096 | mfu: 38.9% | epoch: 1 | remaining: 211s    
step 00761 (29.6%) | loss: 3.174172 | lrm: 1.00 | dt: 114ms | tok/sec: 1,721,092 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00762 (29.6%) | loss: 3.173482 | lrm: 1.00 | dt: 113ms | tok/sec: 1,734,672 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00763 (29.6%) | loss: 3.174863 | lrm: 1.00 | dt: 122ms | tok/sec: 1,617,341 | mfu: 37.0% | epoch: 1 | remaining: 211s    
step 00764 (29.7%) | loss: 3.174679 | lrm: 1.00 | dt: 115ms | tok/sec: 1,711,856 | mfu: 39.2% | epoch: 1 | remaining: 211s    
step 00765 (29.7%) | loss: 3.169827 | lrm: 1.00 | dt: 114ms | tok/sec: 1,728,204 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00766 (29.7%) | loss: 3.170688 | lrm: 1.00 | dt: 120ms | tok/sec: 1,638,515 | mfu: 37.5% | epoch: 1 | remaining: 211s    
step 00767 (29.8%) | loss: 3.170278 | lrm: 1.00 | dt: 114ms | tok/sec: 1,722,199 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00768 (29.8%) | loss: 3.169662 | lrm: 1.00 | dt: 117ms | tok/sec: 1,681,638 | mfu: 38.5% | epoch: 1 | remaining: 210s    
step 00769 (29.9%) | loss: 3.171381 | lrm: 1.00 | dt: 117ms | tok/sec: 1,685,640 | mfu: 38.6% | epoch: 1 | remaining: 210s    
step 00770 (29.9%) | loss: 3.178448 | lrm: 1.00 | dt: 115ms | tok/sec: 1,713,560 | mfu: 39.2% | epoch: 1 | remaining: 210s    
step 00771 (29.9%) | loss: 3.180270 | lrm: 1.00 | dt: 113ms | tok/sec: 1,735,373 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00772 (30.0%) | loss: 3.174492 | lrm: 1.00 | dt: 127ms | tok/sec: 1,547,555 | mfu: 35.4% | epoch: 1 | remaining: 210s    
step 00773 (30.0%) | loss: 3.170423 | lrm: 1.00 | dt: 123ms | tok/sec: 1,600,192 | mfu: 36.6% | epoch: 1 | remaining: 210s    
step 00774 (30.1%) | loss: 3.172948 | lrm: 1.00 | dt: 112ms | tok/sec: 1,758,738 | mfu: 40.3% | epoch: 1 | remaining: 210s    
step 00775 (30.1%) | loss: 3.170403 | lrm: 1.00 | dt: 114ms | tok/sec: 1,730,718 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00776 (30.1%) | loss: 3.177371 | lrm: 1.00 | dt: 115ms | tok/sec: 1,704,426 | mfu: 39.0% | epoch: 1 | remaining: 209s    
step 00777 (30.2%) | loss: 3.176277 | lrm: 1.00 | dt: 116ms | tok/sec: 1,700,766 | mfu: 38.9% | epoch: 1 | remaining: 209s    
step 00778 (30.2%) | loss: 3.170672 | lrm: 1.00 | dt: 115ms | tok/sec: 1,714,204 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00779 (30.2%) | loss: 3.163704 | lrm: 1.00 | dt: 114ms | tok/sec: 1,721,810 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00780 (30.3%) | loss: 3.165407 | lrm: 1.00 | dt: 115ms | tok/sec: 1,709,524 | mfu: 39.1% | epoch: 1 | remaining: 209s    
step 00781 (30.3%) | loss: 3.158177 | lrm: 1.00 | dt: 115ms | tok/sec: 1,711,710 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00782 (30.4%) | loss: 3.154583 | lrm: 1.00 | dt: 115ms | tok/sec: 1,713,257 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00783 (30.4%) | loss: 3.154719 | lrm: 1.00 | dt: 114ms | tok/sec: 1,723,260 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00784 (30.4%) | loss: 3.154391 | lrm: 1.00 | dt: 131ms | tok/sec: 1,500,149 | mfu: 34.3% | epoch: 1 | remaining: 209s    
step 00785 (30.5%) | loss: 3.158200 | lrm: 1.00 | dt: 112ms | tok/sec: 1,758,033 | mfu: 40.2% | epoch: 1 | remaining: 208s    
step 00786 (30.5%) | loss: 3.157429 | lrm: 1.00 | dt: 114ms | tok/sec: 1,724,417 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00787 (30.6%) | loss: 3.158162 | lrm: 1.00 | dt: 115ms | tok/sec: 1,708,391 | mfu: 39.1% | epoch: 1 | remaining: 208s    
step 00788 (30.6%) | loss: 3.163135 | lrm: 1.00 | dt: 118ms | tok/sec: 1,669,538 | mfu: 38.2% | epoch: 1 | remaining: 208s    
step 00789 (30.6%) | loss: 3.167731 | lrm: 1.00 | dt: 114ms | tok/sec: 1,718,892 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00790 (30.7%) | loss: 3.169487 | lrm: 1.00 | dt: 157ms | tok/sec: 1,254,964 | mfu: 28.7% | epoch: 1 | remaining: 208s    
step 00791 (30.7%) | loss: 3.169063 | lrm: 1.00 | dt: 111ms | tok/sec: 1,769,159 | mfu: 40.5% | epoch: 1 | remaining: 208s    
step 00792 (30.8%) | loss: 3.163396 | lrm: 1.00 | dt: 113ms | tok/sec: 1,740,431 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00793 (30.8%) | loss: 3.164840 | lrm: 1.00 | dt: 112ms | tok/sec: 1,748,787 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00794 (30.8%) | loss: 3.170858 | lrm: 1.00 | dt: 124ms | tok/sec: 1,591,575 | mfu: 36.4% | epoch: 1 | remaining: 207s    
step 00795 (30.9%) | loss: 3.169763 | lrm: 1.00 | dt: 126ms | tok/sec: 1,565,236 | mfu: 35.8% | epoch: 1 | remaining: 207s    
step 00796 (30.9%) | loss: 3.163671 | lrm: 1.00 | dt: 126ms | tok/sec: 1,556,820 | mfu: 35.6% | epoch: 1 | remaining: 207s    
step 00797 (31.0%) | loss: 3.168568 | lrm: 1.00 | dt: 112ms | tok/sec: 1,760,683 | mfu: 40.3% | epoch: 1 | remaining: 207s    
step 00798 (31.0%) | loss: 3.157499 | lrm: 1.00 | dt: 118ms | tok/sec: 1,673,139 | mfu: 38.3% | epoch: 1 | remaining: 207s    
step 00799 (31.0%) | loss: 3.152749 | lrm: 1.00 | dt: 115ms | tok/sec: 1,702,634 | mfu: 39.0% | epoch: 1 | remaining: 207s    
step 00800 (31.1%) | loss: 3.153442 | lrm: 1.00 | dt: 116ms | tok/sec: 1,701,598 | mfu: 38.9% | epoch: 1 | remaining: 207s    
step 00801 (31.1%) | loss: 3.157606 | lrm: 1.00 | dt: 113ms | tok/sec: 1,738,457 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00802 (31.2%) | loss: 3.151543 | lrm: 1.00 | dt: 113ms | tok/sec: 1,732,674 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00803 (31.2%) | loss: 3.154810 | lrm: 1.00 | dt: 120ms | tok/sec: 1,636,087 | mfu: 37.4% | epoch: 1 | remaining: 206s    
step 00804 (31.2%) | loss: 3.156787 | lrm: 1.00 | dt: 115ms | tok/sec: 1,713,877 | mfu: 39.2% | epoch: 1 | remaining: 206s    
step 00805 (31.3%) | loss: 3.158556 | lrm: 1.00 | dt: 118ms | tok/sec: 1,665,701 | mfu: 38.1% | epoch: 1 | remaining: 206s    
step 00806 (31.3%) | loss: 3.156812 | lrm: 1.00 | dt: 116ms | tok/sec: 1,697,979 | mfu: 38.9% | epoch: 1 | remaining: 206s    
step 00807 (31.3%) | loss: 3.156741 | lrm: 1.00 | dt: 116ms | tok/sec: 1,691,164 | mfu: 38.7% | epoch: 1 | remaining: 206s    
step 00808 (31.4%) | loss: 3.160068 | lrm: 1.00 | dt: 125ms | tok/sec: 1,574,720 | mfu: 36.0% | epoch: 1 | remaining: 206s    
step 00809 (31.4%) | loss: 3.157567 | lrm: 1.00 | dt: 113ms | tok/sec: 1,747,508 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00810 (31.5%) | loss: 3.159543 | lrm: 1.00 | dt: 117ms | tok/sec: 1,673,350 | mfu: 38.3% | epoch: 1 | remaining: 205s    
step 00811 (31.5%) | loss: 3.158738 | lrm: 1.00 | dt: 114ms | tok/sec: 1,728,893 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00812 (31.5%) | loss: 3.155794 | lrm: 1.00 | dt: 116ms | tok/sec: 1,691,622 | mfu: 38.7% | epoch: 1 | remaining: 205s    
step 00813 (31.6%) | loss: 3.153983 | lrm: 1.00 | dt: 115ms | tok/sec: 1,715,456 | mfu: 39.3% | epoch: 1 | remaining: 205s    
step 00814 (31.6%) | loss: 3.157565 | lrm: 1.00 | dt: 115ms | tok/sec: 1,707,492 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00815 (31.7%) | loss: 3.156575 | lrm: 1.00 | dt: 115ms | tok/sec: 1,705,935 | mfu: 39.0% | epoch: 1 | remaining: 205s    
step 00816 (31.7%) | loss: 3.154844 | lrm: 1.00 | dt: 119ms | tok/sec: 1,657,818 | mfu: 37.9% | epoch: 1 | remaining: 205s    
step 00817 (31.7%) | loss: 3.149348 | lrm: 1.00 | dt: 142ms | tok/sec: 1,380,133 | mfu: 31.6% | epoch: 1 | remaining: 205s    
step 00818 (31.8%) | loss: 3.148276 | lrm: 1.00 | dt: 118ms | tok/sec: 1,672,054 | mfu: 38.3% | epoch: 1 | remaining: 205s    
step 00819 (31.8%) | loss: 3.146155 | lrm: 1.00 | dt: 112ms | tok/sec: 1,760,777 | mfu: 40.3% | epoch: 1 | remaining: 204s    
step 00820 (31.9%) | loss: 3.142838 | lrm: 1.00 | dt: 113ms | tok/sec: 1,734,318 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00821 (31.9%) | loss: 3.139240 | lrm: 1.00 | dt: 114ms | tok/sec: 1,731,198 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00822 (31.9%) | loss: 3.143655 | lrm: 1.00 | dt: 132ms | tok/sec: 1,492,050 | mfu: 34.2% | epoch: 1 | remaining: 204s    
step 00823 (32.0%) | loss: 3.138275 | lrm: 1.00 | dt: 112ms | tok/sec: 1,760,228 | mfu: 40.3% | epoch: 1 | remaining: 204s    
step 00824 (32.0%) | loss: 3.132026 | lrm: 1.00 | dt: 114ms | tok/sec: 1,722,486 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00825 (32.1%) | loss: 3.133044 | lrm: 1.00 | dt: 118ms | tok/sec: 1,664,440 | mfu: 38.1% | epoch: 1 | remaining: 204s    
step 00826 (32.1%) | loss: 3.135780 | lrm: 1.00 | dt: 116ms | tok/sec: 1,693,988 | mfu: 38.8% | epoch: 1 | remaining: 204s    
step 00827 (32.1%) | loss: 3.128487 | lrm: 1.00 | dt: 114ms | tok/sec: 1,730,642 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00828 (32.2%) | loss: 3.132563 | lrm: 1.00 | dt: 114ms | tok/sec: 1,720,452 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00829 (32.2%) | loss: 3.130819 | lrm: 1.00 | dt: 114ms | tok/sec: 1,719,667 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00830 (32.2%) | loss: 3.131105 | lrm: 1.00 | dt: 117ms | tok/sec: 1,681,285 | mfu: 38.5% | epoch: 1 | remaining: 203s    
step 00831 (32.3%) | loss: 3.134269 | lrm: 1.00 | dt: 116ms | tok/sec: 1,696,239 | mfu: 38.8% | epoch: 1 | remaining: 203s    
step 00832 (32.3%) | loss: 3.135324 | lrm: 1.00 | dt: 117ms | tok/sec: 1,685,195 | mfu: 38.6% | epoch: 1 | remaining: 203s    
step 00833 (32.4%) | loss: 3.134501 | lrm: 1.00 | dt: 114ms | tok/sec: 1,722,785 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00834 (32.4%) | loss: 3.136824 | lrm: 1.00 | dt: 116ms | tok/sec: 1,693,567 | mfu: 38.8% | epoch: 1 | remaining: 203s    
step 00835 (32.4%) | loss: 3.139527 | lrm: 1.00 | dt: 116ms | tok/sec: 1,690,457 | mfu: 38.7% | epoch: 1 | remaining: 203s    
step 00836 (32.5%) | loss: 3.137166 | lrm: 1.00 | dt: 114ms | tok/sec: 1,724,745 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00837 (32.5%) | loss: 3.134308 | lrm: 1.00 | dt: 114ms | tok/sec: 1,718,079 | mfu: 39.3% | epoch: 1 | remaining: 202s    
step 00838 (32.6%) | loss: 3.132314 | lrm: 1.00 | dt: 114ms | tok/sec: 1,726,479 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00839 (32.6%) | loss: 3.129369 | lrm: 1.00 | dt: 116ms | tok/sec: 1,688,059 | mfu: 38.6% | epoch: 1 | remaining: 202s    
step 00840 (32.6%) | loss: 3.128458 | lrm: 1.00 | dt: 116ms | tok/sec: 1,692,358 | mfu: 38.7% | epoch: 1 | remaining: 202s    
step 00841 (32.7%) | loss: 3.129128 | lrm: 1.00 | dt: 113ms | tok/sec: 1,736,378 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00842 (32.7%) | loss: 3.134734 | lrm: 1.00 | dt: 116ms | tok/sec: 1,690,363 | mfu: 38.7% | epoch: 1 | remaining: 202s    
step 00843 (32.7%) | loss: 3.139742 | lrm: 1.00 | dt: 115ms | tok/sec: 1,704,066 | mfu: 39.0% | epoch: 1 | remaining: 202s    
step 00844 (32.8%) | loss: 3.141840 | lrm: 1.00 | dt: 121ms | tok/sec: 1,631,474 | mfu: 37.3% | epoch: 1 | remaining: 202s    
step 00845 (32.8%) | loss: 3.142637 | lrm: 1.00 | dt: 114ms | tok/sec: 1,718,355 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00846 (32.9%) | loss: 3.142122 | lrm: 1.00 | dt: 114ms | tok/sec: 1,730,511 | mfu: 39.6% | epoch: 1 | remaining: 201s    
step 00847 (32.9%) | loss: 3.136279 | lrm: 1.00 | dt: 143ms | tok/sec: 1,374,039 | mfu: 31.5% | epoch: 1 | remaining: 201s    
step 00848 (33.0%) | loss: 3.142772 | lrm: 1.00 | dt: 111ms | tok/sec: 1,765,546 | mfu: 40.4% | epoch: 1 | remaining: 201s    
step 00849 (33.0%) | loss: 3.138317 | lrm: 1.00 | dt: 113ms | tok/sec: 1,740,714 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00850 (33.0%) | loss: 3.137193 | lrm: 1.00 | dt: 117ms | tok/sec: 1,685,202 | mfu: 38.6% | epoch: 1 | remaining: 201s    
step 00851 (33.1%) | loss: 3.141432 | lrm: 1.00 | dt: 113ms | tok/sec: 1,740,008 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00852 (33.1%) | loss: 3.143511 | lrm: 1.00 | dt: 115ms | tok/sec: 1,704,330 | mfu: 39.0% | epoch: 1 | remaining: 201s    
step 00853 (33.1%) | loss: 3.141649 | lrm: 1.00 | dt: 116ms | tok/sec: 1,697,405 | mfu: 38.9% | epoch: 1 | remaining: 200s    
step 00854 (33.2%) | loss: 3.137919 | lrm: 1.00 | dt: 115ms | tok/sec: 1,711,394 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 00855 (33.2%) | loss: 3.139410 | lrm: 1.00 | dt: 125ms | tok/sec: 1,567,202 | mfu: 35.9% | epoch: 1 | remaining: 200s    
step 00856 (33.3%) | loss: 3.143554 | lrm: 1.00 | dt: 115ms | tok/sec: 1,716,388 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 00857 (33.3%) | loss: 3.143626 | lrm: 1.00 | dt: 114ms | tok/sec: 1,721,760 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 00858 (33.3%) | loss: 3.145233 | lrm: 1.00 | dt: 114ms | tok/sec: 1,717,482 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 00859 (33.4%) | loss: 3.143268 | lrm: 1.00 | dt: 123ms | tok/sec: 1,602,422 | mfu: 36.7% | epoch: 1 | remaining: 200s    
step 00860 (33.4%) | loss: 3.140422 | lrm: 1.00 | dt: 113ms | tok/sec: 1,735,672 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00861 (33.5%) | loss: 3.135912 | lrm: 1.00 | dt: 115ms | tok/sec: 1,712,720 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 00862 (33.5%) | loss: 3.140664 | lrm: 1.00 | dt: 114ms | tok/sec: 1,728,353 | mfu: 39.6% | epoch: 1 | remaining: 199s    
step 00863 (33.5%) | loss: 3.139073 | lrm: 1.00 | dt: 119ms | tok/sec: 1,654,950 | mfu: 37.9% | epoch: 1 | remaining: 199s    
step 00864 (33.6%) | loss: 3.137813 | lrm: 1.00 | dt: 117ms | tok/sec: 1,674,974 | mfu: 38.3% | epoch: 1 | remaining: 199s    
step 00865 (33.6%) | loss: 3.137641 | lrm: 1.00 | dt: 115ms | tok/sec: 1,708,805 | mfu: 39.1% | epoch: 1 | remaining: 199s    
step 00866 (33.6%) | loss: 3.135828 | lrm: 1.00 | dt: 116ms | tok/sec: 1,698,860 | mfu: 38.9% | epoch: 1 | remaining: 199s    
step 00867 (33.7%) | loss: 3.130668 | lrm: 1.00 | dt: 113ms | tok/sec: 1,733,213 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00868 (33.7%) | loss: 3.132900 | lrm: 1.00 | dt: 129ms | tok/sec: 1,522,925 | mfu: 34.9% | epoch: 1 | remaining: 199s    
step 00869 (33.8%) | loss: 3.130603 | lrm: 1.00 | dt: 112ms | tok/sec: 1,750,725 | mfu: 40.1% | epoch: 1 | remaining: 199s    
step 00870 (33.8%) | loss: 3.122305 | lrm: 1.00 | dt: 113ms | tok/sec: 1,743,548 | mfu: 39.9% | epoch: 1 | remaining: 198s    
step 00871 (33.8%) | loss: 3.132206 | lrm: 1.00 | dt: 116ms | tok/sec: 1,702,230 | mfu: 39.0% | epoch: 1 | remaining: 198s    
