Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 179549ms | tok/sec: 912 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00868 (28.8%) | loss: 3.150318 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,658 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00869 (28.9%) | loss: 3.151463 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,082 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00870 (28.9%) | loss: 3.149377 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,024 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00871 (28.9%) | loss: 3.155322 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,468 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00872 (29.0%) | loss: 3.156968 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,191 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00873 (29.0%) | loss: 3.158363 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,564 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00874 (29.0%) | loss: 3.157099 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,628 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00875 (29.1%) | loss: 3.156175 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,991 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00876 (29.1%) | loss: 3.156474 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,028 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00877 (29.1%) | loss: 3.152333 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,327 | mfu: 39.3% | epoch: 1 | remaining: 213s    
step 00878 (29.2%) | loss: 3.152521 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,806 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00879 (29.2%) | loss: 3.152072 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,945 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00880 (29.2%) | loss: 3.153209 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,739 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00881 (29.3%) | loss: 3.155446 | lrm: 1.00 | dt: 99ms | tok/sec: 1,658,356 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00882 (29.3%) | loss: 3.147629 | lrm: 1.00 | dt: 114ms | tok/sec: 1,439,187 | mfu: 34.8% | epoch: 1 | remaining: 212s    
step 00883 (29.3%) | loss: 3.149415 | lrm: 1.00 | dt: 97ms | tok/sec: 1,685,759 | mfu: 40.7% | epoch: 1 | remaining: 212s    
step 00884 (29.4%) | loss: 3.150657 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,560 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00885 (29.4%) | loss: 3.154261 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,259 | mfu: 39.9% | epoch: 1 | remaining: 212s    
step 00886 (29.4%) | loss: 3.158962 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,787 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00887 (29.5%) | loss: 3.153868 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,220 | mfu: 39.5% | epoch: 1 | remaining: 211s    
step 00888 (29.5%) | loss: 3.150566 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,245 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00889 (29.5%) | loss: 3.153728 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,232 | mfu: 39.5% | epoch: 1 | remaining: 211s    
step 00890 (29.6%) | loss: 3.155198 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,353 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00891 (29.6%) | loss: 3.152334 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,860 | mfu: 39.3% | epoch: 1 | remaining: 211s    
step 00892 (29.6%) | loss: 3.153474 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,003 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00893 (29.7%) | loss: 3.154285 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,216 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00894 (29.7%) | loss: 3.159224 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,212 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00895 (29.7%) | loss: 3.157068 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,765 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00896 (29.8%) | loss: 3.154957 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,058 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00897 (29.8%) | loss: 3.152229 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,823 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00898 (29.8%) | loss: 3.151210 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,103 | mfu: 39.8% | epoch: 1 | remaining: 210s    
step 00899 (29.9%) | loss: 3.157376 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,230 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00900 (29.9%) | loss: 3.157079 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,222 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00901 (29.9%) | loss: 3.159871 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,571 | mfu: 39.4% | epoch: 1 | remaining: 210s    
step 00902 (30.0%) | loss: 3.160183 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,110 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00903 (30.0%) | loss: 3.163867 | lrm: 1.00 | dt: 106ms | tok/sec: 1,547,255 | mfu: 37.4% | epoch: 1 | remaining: 210s    
step 00904 (30.0%) | loss: 3.162966 | lrm: 1.00 | dt: 97ms | tok/sec: 1,689,929 | mfu: 40.8% | epoch: 1 | remaining: 210s    
step 00905 (30.1%) | loss: 3.162376 | lrm: 1.00 | dt: 98ms | tok/sec: 1,666,637 | mfu: 40.3% | epoch: 1 | remaining: 210s    
step 00906 (30.1%) | loss: 3.159591 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,200 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00907 (30.1%) | loss: 3.160617 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,456 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00908 (30.2%) | loss: 3.159734 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,037 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00909 (30.2%) | loss: 3.162626 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,699 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00910 (30.2%) | loss: 3.154380 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,230 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00911 (30.3%) | loss: 3.155547 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,931 | mfu: 39.3% | epoch: 1 | remaining: 209s    
step 00912 (30.3%) | loss: 3.149788 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,578 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00913 (30.3%) | loss: 3.153278 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,577 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00914 (30.4%) | loss: 3.152440 | lrm: 1.00 | dt: 102ms | tok/sec: 1,606,225 | mfu: 38.8% | epoch: 1 | remaining: 209s    
step 00915 (30.4%) | loss: 3.156855 | lrm: 1.00 | dt: 98ms | tok/sec: 1,677,054 | mfu: 40.5% | epoch: 1 | remaining: 209s    
step 00916 (30.4%) | loss: 3.157652 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,457 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00917 (30.5%) | loss: 3.155827 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,159 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00918 (30.5%) | loss: 3.151663 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,932 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00919 (30.5%) | loss: 3.151592 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,569 | mfu: 40.0% | epoch: 1 | remaining: 208s    
step 00920 (30.6%) | loss: 3.147582 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,896 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00921 (30.6%) | loss: 3.149253 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,331 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00922 (30.6%) | loss: 3.148903 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,002 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00923 (30.7%) | loss: 3.151958 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,485 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00924 (30.7%) | loss: 3.158579 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,650 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00925 (30.7%) | loss: 3.162316 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,898 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00926 (30.8%) | loss: 3.156127 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,183 | mfu: 40.1% | epoch: 1 | remaining: 208s    
step 00927 (30.8%) | loss: 3.159685 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,012 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00928 (30.8%) | loss: 3.149892 | lrm: 1.00 | dt: 105ms | tok/sec: 1,562,239 | mfu: 37.7% | epoch: 1 | remaining: 207s    
step 00929 (30.9%) | loss: 3.155129 | lrm: 1.00 | dt: 98ms | tok/sec: 1,676,575 | mfu: 40.5% | epoch: 1 | remaining: 207s    
step 00930 (30.9%) | loss: 3.151444 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,706 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00931 (30.9%) | loss: 3.159331 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,200 | mfu: 39.5% | epoch: 1 | remaining: 207s    
step 00932 (31.0%) | loss: 3.158445 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,935 | mfu: 39.2% | epoch: 1 | remaining: 207s    
step 00933 (31.0%) | loss: 3.153173 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,085 | mfu: 39.3% | epoch: 1 | remaining: 207s    
step 00934 (31.0%) | loss: 3.150745 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,140 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00935 (31.1%) | loss: 3.144520 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,045 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00936 (31.1%) | loss: 3.145114 | lrm: 1.00 | dt: 98ms | tok/sec: 1,664,332 | mfu: 40.2% | epoch: 1 | remaining: 207s    
step 00937 (31.1%) | loss: 3.141916 | lrm: 1.00 | dt: 102ms | tok/sec: 1,608,635 | mfu: 38.9% | epoch: 1 | remaining: 207s    
step 00938 (31.2%) | loss: 3.138419 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,228 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00939 (31.2%) | loss: 3.133225 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,293 | mfu: 39.8% | epoch: 1 | remaining: 206s    
step 00940 (31.2%) | loss: 3.132421 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,870 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00941 (31.3%) | loss: 3.134169 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,925 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00942 (31.3%) | loss: 3.134929 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,230 | mfu: 39.5% | epoch: 1 | remaining: 206s    
step 00943 (31.3%) | loss: 3.137299 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,960 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00944 (31.4%) | loss: 3.140054 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,030 | mfu: 39.8% | epoch: 1 | remaining: 206s    
step 00945 (31.4%) | loss: 3.137901 | lrm: 1.00 | dt: 99ms | tok/sec: 1,662,131 | mfu: 40.2% | epoch: 1 | remaining: 206s    
step 00946 (31.4%) | loss: 3.147749 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,054 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00947 (31.5%) | loss: 3.150504 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,996 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00948 (31.5%) | loss: 3.151842 | lrm: 1.00 | dt: 119ms | tok/sec: 1,376,716 | mfu: 33.3% | epoch: 1 | remaining: 205s    
step 00949 (31.5%) | loss: 3.153491 | lrm: 1.00 | dt: 97ms | tok/sec: 1,690,141 | mfu: 40.8% | epoch: 1 | remaining: 205s    
step 00950 (31.6%) | loss: 3.147944 | lrm: 1.00 | dt: 98ms | tok/sec: 1,669,212 | mfu: 40.3% | epoch: 1 | remaining: 205s    
step 00951 (31.6%) | loss: 3.142439 | lrm: 1.00 | dt: 98ms | tok/sec: 1,673,554 | mfu: 40.4% | epoch: 1 | remaining: 205s    
step 00952 (31.6%) | loss: 3.146970 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,235 | mfu: 39.8% | epoch: 1 | remaining: 205s    
step 00953 (31.7%) | loss: 3.153775 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,006 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00954 (31.7%) | loss: 3.152689 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,427 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00955 (31.7%) | loss: 3.146984 | lrm: 1.00 | dt: 116ms | tok/sec: 1,406,698 | mfu: 34.0% | epoch: 1 | remaining: 205s    
step 00956 (31.8%) | loss: 3.149317 | lrm: 1.00 | dt: 99ms | tok/sec: 1,658,788 | mfu: 40.1% | epoch: 1 | remaining: 205s    
step 00957 (31.8%) | loss: 3.147483 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,770 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00958 (31.8%) | loss: 3.139238 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,830 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00959 (31.9%) | loss: 3.131764 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,166 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00960 (31.9%) | loss: 3.131189 | lrm: 1.00 | dt: 99ms | tok/sec: 1,659,497 | mfu: 40.1% | epoch: 1 | remaining: 204s    
step 00961 (31.9%) | loss: 3.137192 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,516 | mfu: 40.0% | epoch: 1 | remaining: 204s    
step 00962 (32.0%) | loss: 3.134508 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,109 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00963 (32.0%) | loss: 3.134054 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,103 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00964 (32.0%) | loss: 3.136906 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,142 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00965 (32.1%) | loss: 3.137522 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,382 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00966 (32.1%) | loss: 3.141153 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,976 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00967 (32.1%) | loss: 3.136297 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,013 | mfu: 39.2% | epoch: 1 | remaining: 203s    
step 00968 (32.2%) | loss: 3.138542 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,707 | mfu: 39.3% | epoch: 1 | remaining: 203s    
step 00969 (32.2%) | loss: 3.138674 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,775 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00970 (32.2%) | loss: 3.138940 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,921 | mfu: 39.2% | epoch: 1 | remaining: 203s    
step 00971 (32.3%) | loss: 3.139377 | lrm: 1.00 | dt: 98ms | tok/sec: 1,673,252 | mfu: 40.4% | epoch: 1 | remaining: 203s    
step 00972 (32.3%) | loss: 3.141906 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,269 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00973 (32.3%) | loss: 3.140222 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,370 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00974 (32.4%) | loss: 3.138041 | lrm: 1.00 | dt: 102ms | tok/sec: 1,608,982 | mfu: 38.9% | epoch: 1 | remaining: 203s    
step 00975 (32.4%) | loss: 3.137589 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,877 | mfu: 39.8% | epoch: 1 | remaining: 203s    
step 00976 (32.4%) | loss: 3.134226 | lrm: 1.00 | dt: 105ms | tok/sec: 1,564,683 | mfu: 37.8% | epoch: 1 | remaining: 203s    
step 00977 (32.5%) | loss: 3.139352 | lrm: 1.00 | dt: 98ms | tok/sec: 1,669,265 | mfu: 40.3% | epoch: 1 | remaining: 202s    
step 00978 (32.5%) | loss: 3.139712 | lrm: 1.00 | dt: 99ms | tok/sec: 1,661,391 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00979 (32.5%) | loss: 3.138237 | lrm: 1.00 | dt: 110ms | tok/sec: 1,488,962 | mfu: 36.0% | epoch: 1 | remaining: 202s    
step 00980 (32.6%) | loss: 3.135755 | lrm: 1.00 | dt: 119ms | tok/sec: 1,381,196 | mfu: 33.4% | epoch: 1 | remaining: 202s    
step 00981 (32.6%) | loss: 3.130797 | lrm: 1.00 | dt: 97ms | tok/sec: 1,688,866 | mfu: 40.8% | epoch: 1 | remaining: 202s    
step 00982 (32.6%) | loss: 3.127550 | lrm: 1.00 | dt: 98ms | tok/sec: 1,673,839 | mfu: 40.4% | epoch: 1 | remaining: 202s    
step 00983 (32.7%) | loss: 3.126073 | lrm: 1.00 | dt: 98ms | tok/sec: 1,663,390 | mfu: 40.2% | epoch: 1 | remaining: 202s    
step 00984 (32.7%) | loss: 3.121308 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,358 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00985 (32.7%) | loss: 3.120068 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,115 | mfu: 39.8% | epoch: 1 | remaining: 202s    
step 00986 (32.8%) | loss: 3.118638 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,430 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00987 (32.8%) | loss: 3.121354 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,539 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00988 (32.8%) | loss: 3.120020 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,008 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00989 (32.9%) | loss: 3.110570 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,489 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00990 (32.9%) | loss: 3.113151 | lrm: 1.00 | dt: 102ms | tok/sec: 1,606,492 | mfu: 38.8% | epoch: 1 | remaining: 201s    
step 00991 (32.9%) | loss: 3.111069 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,191 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00992 (33.0%) | loss: 3.109935 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,282 | mfu: 40.0% | epoch: 1 | remaining: 201s    
step 00993 (33.0%) | loss: 3.107460 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,277 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00994 (33.0%) | loss: 3.114542 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,273 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00995 (33.1%) | loss: 3.111755 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,803 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00996 (33.1%) | loss: 3.111846 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,690 | mfu: 39.6% | epoch: 1 | remaining: 201s    
step 00997 (33.1%) | loss: 3.113815 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,326 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00998 (33.2%) | loss: 3.117741 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,519 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00999 (33.2%) | loss: 3.119320 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,315 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 01000 (33.2%) | loss: 3.116171 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,839 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 01001 (33.3%) | loss: 3.121238 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,212 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 01002 (33.3%) | loss: 3.124714 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,617 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 01003 (33.3%) | loss: 3.122888 | lrm: 1.00 | dt: 98ms | tok/sec: 1,666,354 | mfu: 40.3% | epoch: 1 | remaining: 200s    
step 01004 (33.4%) | loss: 3.125207 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,881 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 01005 (33.4%) | loss: 3.117872 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,951 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 01006 (33.4%) | loss: 3.114391 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,828 | mfu: 39.5% | epoch: 1 | remaining: 200s    
step 01007 (33.5%) | loss: 3.110428 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,869 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 01008 (33.5%) | loss: 3.108694 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,660 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 01009 (33.5%) | loss: 3.109366 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,143 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 01010 (33.6%) | loss: 3.112672 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,928 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 01011 (33.6%) | loss: 3.116664 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,775 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 01012 (33.6%) | loss: 3.124053 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,673 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 01013 (33.7%) | loss: 3.126902 | lrm: 1.00 | dt: 98ms | tok/sec: 1,666,064 | mfu: 40.3% | epoch: 1 | remaining: 199s    
step 01014 (33.7%) | loss: 3.128291 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,030 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 01015 (33.7%) | loss: 3.127518 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,144 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 01016 (33.8%) | loss: 3.126148 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,372 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 01017 (33.8%) | loss: 3.122121 | lrm: 1.00 | dt: 103ms | tok/sec: 1,590,419 | mfu: 38.4% | epoch: 1 | remaining: 198s    
step 01018 (33.8%) | loss: 3.125611 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,152 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 01019 (33.9%) | loss: 3.122307 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,382 | mfu: 39.6% | epoch: 1 | remaining: 198s    
step 01020 (33.9%) | loss: 3.120904 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,576 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 01021 (33.9%) | loss: 3.123256 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,935 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 01022 (34.0%) | loss: 3.126276 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,989 | mfu: 40.0% | epoch: 1 | remaining: 198s    
step 01023 (34.0%) | loss: 3.125833 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,752 | mfu: 39.8% | epoch: 1 | remaining: 198s    
step 01024 (34.0%) | loss: 3.122596 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,337 | mfu: 39.8% | epoch: 1 | remaining: 198s    
step 01025 (34.1%) | loss: 3.119822 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,612 | mfu: 39.9% | epoch: 1 | remaining: 198s    
step 01026 (34.1%) | loss: 3.116556 | lrm: 1.00 | dt: 121ms | tok/sec: 1,356,674 | mfu: 32.8% | epoch: 1 | remaining: 198s    
step 01027 (34.2%) | loss: 3.124603 | lrm: 1.00 | dt: 97ms | tok/sec: 1,697,720 | mfu: 41.0% | epoch: 1 | remaining: 197s    
step 01028 (34.2%) | loss: 3.125109 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,452 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 01029 (34.2%) | loss: 3.129826 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,828 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 01030 (34.3%) | loss: 3.127300 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,663 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 01031 (34.3%) | loss: 3.126167 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,943 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 01032 (34.3%) | loss: 3.123479 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,492 | mfu: 40.0% | epoch: 1 | remaining: 197s    
step 01033 (34.3%) | loss: 3.118615 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,307 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 01034 (34.4%) | loss: 3.121577 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,045 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 01035 (34.4%) | loss: 3.122017 | lrm: 1.00 | dt: 101ms | tok/sec: 1,615,567 | mfu: 39.0% | epoch: 1 | remaining: 197s    
